user_id,products,reviews
3129185,0,1
3441227,68,1
3550560,25,1
3638069,21,0
3750839,48,2
3983202,10,0
4606435,7,2
4723305,33,1
1272706,263,2
3735286,100,2
9463668,105,1
9754342,154,1
10987391,98,1
11343228,328,1
11612907,14,1
11687884,240,4
11767716,154,3
11788063,85,1
12041388,123,2
12361052,289,7
12876635,121,1
14079150,43,1
14116562,64,1
130510,109,1
327896,589,6
985044,79,1
2521400,164,6
3461810,9,1
3948507,105,1
4231829,50,1
4503686,103,2
4682481,80,1
4994423,316,4
5140913,1112,2
5222524,33,1
5277935,87,1
5295093,118,5
5324250,182,1
5337680,421,3
5865768,729,1
6288477,23,1
6355283,0,1
7268850,16,1
7589835,5,2
7653497,31,3
7882816,145,3
8136075,91,2
8202252,96,4
8469024,73,3
8508955,48,3
9008700,732,3
9082189,14,1
9226722,55,2
9445218,100,3
9532023,23,2
9604533,20,3
9738837,28,2
9825596,56,2
9920876,134,19
9960686,46,4
9991256,96,3
10001442,93,1
10059291,137,1
10095394,38,1
10125255,64,2
10175081,17,1
10194045,44,1
10667160,65,2
10704707,6,1
10731268,12,1
10951485,156,2
12211094,10,1
12238661,138,1
12699009,26,1
12720361,39,1
12747700,28,1
12768423,169,1
13091548,392,2
13100077,24,1
13223449,83,2
13313314,68,1
163245,2,1
345773,70,2
384247,101,2
406453,30,1
678495,14,2
1201346,23,2
1638539,17,2
1732176,42,1
1830942,12,1
2071253,119,2
2120277,13,1
2134014,115,5
2306048,3,1
2599905,2,1
3134073,2,1
3329937,2,1
3403793,109,1
3484582,38,1
3567711,22,1
3598882,3,1
3808921,22,1
3827688,42,1
3892159,6,1
3898863,5,1
3900323,17,1
4246223,2,1
4661953,66,3
3232349,99,1
5706479,148,1
6665158,141,1
9295229,275,1
9473554,497,1
9568737,540,5
10624835,1177,6
10875890,254,3
11289423,266,1
11319719,34,1
11801484,581,1
11862585,82,1
12348195,75,2
12673588,115,1
240238,143,6
1360106,1059,0
2709638,77,3
3841974,29,1
4297723,146,4
4340536,74,1
4361631,21,1
4727849,133,3
4923937,136,5
5097346,1103,8
5416459,90,1
5530994,131,2
5721106,60,2
5844500,168,1
5936069,105,6
6084647,197,5
6086006,89,4
6145846,47,1
6338805,56,5
6617149,139,3
6671786,222,2
6692407,47,2
6759173,46,2
6842272,33,4
6843806,44,1
6920342,47,4
6958024,6,1
6979307,497,12
7072031,84,4
7201053,78,1
7204613,386,3
7283739,146,2
7305172,126,1
7375873,33,1
7427840,5,1
7479799,10,1
7589261,67,1
7763122,209,1
7933530,105,1
7987984,97,3
8021512,76,1
8060853,61,3
8176123,75,2
8176624,7,1
8523275,142,3
8698885,30,1
8930684,24,1
9173539,93,2
9378763,50,2
9409487,128,4
9757448,10,1
9761100,26,1
9833125,210,1
9971085,10,1
10036275,3,1
10272464,96,1
10305716,66,2
10726172,7,1
10734667,105,1
10900830,39,6
11111225,22,2
11130858,48,1
11148563,6,1
12394296,13,0
12754249,226,1
12946329,6,2
13240517,13,0
13349307,11,1
13378628,3,1
13443033,77,1
13475220,36,4
13487061,38,1
13853269,3,2
14074578,32,1
14077655,6,0
25951,68,2
399856,61,1
512044,12,2
819111,50,3
832806,8,0
932854,33,7
1102289,65,1
1257698,6,1
1522636,4,1
1609602,27,1
1730256,0,1
2080645,52,3
2104448,14,2
2144911,8,1
2341928,36,1
2931524,3,1
2962706,0,2
3710919,0,1
3715568,20,1
3812022,41,2
3840806,7,2
4500402,33,2
4874291,0,0
9712039,333,2
12178410,2042,1
11341410,2987,5
12439759,249,3
14025068,519,2
6465405,267,2
6608120,136,1
6789535,111,4
8075401,309,1
8134658,394,8
8171676,437,12
9831274,111,1
10892820,362,6
11159818,20,1
11418581,105,1
11448775,480,1
11452537,237,2
11973583,147,1
12982654,110,1
13194790,61,1
14163279,49,4
55897,274,26
733204,120,1
833698,206,2
1020590,31,1
1181703,1017,2
1573052,199,1
1713159,1044,49
1991287,41,1
2080711,33,1
2175716,86,1
2719151,215,12
3218459,272,1
4335327,74,6
4694917,144,5
5065246,133,2
5141754,110,1
5291983,92,1
5381598,79,2
5539182,77,1
5564462,383,10
5654126,32,1
5880208,106,2
6026130,168,2
6059921,5,1
6075321,208,0
6205664,70,1
6414116,198,3
6449165,51,3
6595507,75,1
6648660,79,6
6681756,107,4
6783165,63,1
6799628,58,10
6991825,14,1
7179734,9,1
7461983,137,14
7671389,169,8
7858056,27,2
8009150,10,1
8139640,48,1
8511919,24,2
8769970,4,1
8860743,54,1
8911608,100,27
8944297,28,1
9030773,14,3
9392967,60,2
9484532,54,2
9731307,147,1
9767796,180,1
9855187,107,2
9893631,45,3
9936798,25,1
10087330,33,6
10235297,17,1
10246947,73,1
10280641,184,1
10541814,23,2
10650372,38,1
10666357,215,5
10884393,136,1
10888218,19,2
12318152,23,3
12830421,10,1
13375852,41,1
13405813,67,1
14156482,37,1
317646,2,1
606334,27,0
621308,9,1
1123788,4,0
1323137,51,1
1409478,63,1
1463093,2,1
1483991,113,2
1616294,12,1
1644421,22,2
1917102,117,1
2047682,30,2
2208498,15,2
2224212,30,3
2267465,13,2
2333216,43,1
2678858,16,1
2894507,29,1
2930286,0,0
3074010,16,1
3079792,9,2
3685928,117,2
3779087,14,1
4321217,54,1
4384164,0,1
4848928,6,0
5441412,1004,9
6329870,1830,4
10754325,247,1
11339964,74,3
11389267,156,2
11525519,127,1
11551384,556,5
11911185,169,1
12562403,45,3
12707831,185,8
13745662,39,1
13877991,67,1
14010683,26,1
268639,49,1
451924,64,2
729782,374,2
1191737,215,2
1441805,38,1
1768042,40,3
1993424,197,1
2210358,22,3
2482130,400,5
3604590,75,1
4017016,18,1
4077411,344,3
4178694,164,2
4288934,248,1
4425685,43,2
4482816,214,6
4751311,103,4
4783739,16,1
5163437,114,1
5451569,94,1
5485161,206,1
5565767,75,1
5896855,106,1
6183846,266,3
6214609,79,1
6325989,18,1
6336964,71,2
6619227,88,1
6794647,32,1
6975022,83,3
7173309,16,1
7358883,155,6
7444609,145,5
7462938,22,1
7892056,255,2
8023181,2,1
8037298,81,2
8088092,83,2
8113162,40,1
8145441,80,2
8245916,385,3
8520551,12,1
8540598,498,5
8669019,425,12
8983599,30,3
9055021,41,5
9158886,40,1
9285412,37,1
9568918,178,6
9580001,5,1
9609210,46,1
9758599,104,0
9961437,29,1
10120853,18,1
10410928,20,0
10523749,16,1
10621941,7,1
10682080,3,1
10696452,202,4
10783624,130,7
11031903,10,1
11075676,140,28
12269191,50,19
12369997,38,2
12426012,15,1
12455366,12,1
12472931,34,1
12602841,7,1
12831330,16,3
12895680,12,0
13090070,133,5
13383989,55,1
13386747,13,1
13533210,34,1
13707705,21,1
14251491,29,1
181133,58,6
244801,4,1
414722,44,3
620700,199,6
844208,5,2
999560,6,1
1103139,5,1
1219601,15,4
1364660,3,1
1472544,7,1
1519138,0,1
1559504,37,1
1737380,21,0
1827335,29,0
2127120,12,1
2386354,6,1
2442406,0,1
2699300,23,1
2763085,46,1
2796331,35,1
2888347,15,1
2957667,22,1
2969350,6,1
3904814,53,1
4390520,39,1
4630688,2,1
13264551,341,1
8902607,213,3
10282887,41,1
10487190,56,1
11350317,15,1
11932724,353,12
12029269,86,1
12083197,228,1
12160438,446,1
13730940,845,1
13862273,18,1
14208184,194,2
14275642,137,4
245316,153,8
686821,207,1
768633,37,1
1359137,184,1
1937815,65,1
2770915,28,1
3972237,129,3
4080749,156,1
4219844,471,9
4814391,138,2
4863137,24,1
5105000,320,4
5133581,26,2
5402581,250,2
5583514,115,1
5658355,39,1
5658999,18,1
6048715,112,1
6099685,34,1
6179342,165,1
6332488,141,7
6465932,28,1
6584228,176,1
6606092,125,1
6713579,95,1
7259423,38,1
7309693,10,1
7364947,112,8
7437101,172,1
7918845,79,4
7960151,3,1
7983605,133,12
8101762,73,2
8223830,48,1
8935331,26,4
9591240,19,0
10017980,73,3
10119026,56,0
10514296,37,4
10836113,61,0
10982354,17,1
11071166,72,7
11138487,7,2
11145214,81,1
12325328,17,1
12355370,101,1
12774913,74,0
12801866,12,0
12850317,13,1
13131075,58,1
13216838,51,1
13387733,50,1
13416632,36,2
13741642,14,1
53506,24,1
544834,63,2
653083,17,5
769706,75,5
1446249,14,1
1764536,13,1
2225366,94,4
2502220,22,2
2549816,23,2
2763566,36,1
2830865,53,3
2903840,4,1
3032409,4,1
3290098,11,1
3402113,89,1
3435517,82,1
3539580,5,1
4544294,9,1
4549504,77,0
4906023,5,0
11327015,643,6
3819490,210,2
7388373,63,1
7897601,77,1
8413607,616,1
9555997,101,2
9767846,273,7
11250393,35,1
11659224,4,1
11725813,88,1
11777502,564,4
12019389,52,1
12160778,2043,3
12537729,45,1
12627296,3,1
13028993,146,2
14106214,92,2
321844,216,1
582903,44,1
1297581,393,5
1297880,443,26
2469443,213,1
3562615,67,1
4144664,72,3
4148669,52,3
4182149,37,3
4621037,77,2
4772688,53,3
4843506,28,1
4879180,45,0
4921939,92,1
4929785,109,3
5132422,137,3
5253321,396,2
5469566,27,5
5853073,245,1
6256456,141,1
6886595,53,2
6893519,171,1
6956044,120,1
6989875,66,4
7201684,23,3
7459036,13,1
7501078,56,1
8154774,12,0
8200129,26,3
8707680,27,1
8853571,109,2
8965560,43,1
9053959,85,2
9122296,162,5
9373239,81,1
9806233,179,6
10253984,10,1
10294435,94,1
10407745,2,1
10459413,13,3
10591953,66,3
12533766,23,1
12803936,7,1
12953901,184,1
13171483,70,3
13243447,3,1
13374738,69,2
13383091,195,1
13440004,7,1
13614202,37,1
13644738,17,1
13707817,19,3
14014264,2,1
14089955,28,4
14227569,61,1
244248,43,5
551174,23,1
836029,34,1
1203690,14,2
1220894,79,1
1252934,37,6
1500450,29,1
1736932,12,1
1881777,4,1
1963869,21,1
2219086,43,1
2232103,25,1
2568672,9,1
2689826,16,1
2847652,89,2
3027190,38,1
3107733,33,1
3523792,33,1
3655972,124,1
3797291,38,3
4508779,13,1
4822557,475,3
4967815,178,5
12023191,86,1
12136428,1036,17
5522982,463,3
6942118,1579,7
8347939,330,2
9896277,61,4
11187869,462,1
11235463,1004,4
11274179,122,1
11354102,37,1
11515685,20,1
11735444,1753,10
11771336,568,2
11795308,124,2
11873472,119,6
11922205,280,2
12078080,14,1
12566286,171,3
13839924,11,1
14178292,69,2
833976,169,21
1151578,77,1
1482929,187,4
1729000,112,1
2027180,737,3
2589967,41,1
2601414,55,0
2983336,13,3
3036971,14,1
3696038,151,1
3754945,245,2
4165987,12604,11
4247786,165,4
4408124,114,1
4704297,95,1
4736829,73,2
4915681,66,4
4936535,42,1
5036827,5,1
5105922,173,2
5285672,5,1
5307149,0,1
5398323,238,1
5445172,31,1
5892414,47,1
5901623,192,1
5941441,68,1
6043484,136,4
6253208,212,5
6322632,102,1
6371835,355,1
6866469,23,1
6941045,20,2
7402312,121,2
7434256,140,4
7551940,358,4
7620145,308,3
7855128,118,1
8059243,29,1
8101608,17,1
8240815,37,1
8296381,43,5
8957786,101,3
9042087,124,4
9570048,83,1
9872095,58,3
10007091,117,1
10127711,54,2
10143888,74,4
10512292,85,20
10650136,86,9
10679508,14,1
10788202,51,1
11062816,121,16
12300981,26,4
13158422,3,1
13300831,21,1
13482537,83,1
13584984,28,1
14068423,30,10
203249,77,2
460600,60,0
672139,30,2
850833,2,1
932022,40,0
1102248,51,2
1506969,3,1
1705136,6,1
1888696,6,1
2008862,6,1
2171490,21,0
2201169,11,4
2252758,50,1
2474384,151,2
2564378,12,1
2694908,42,2
2700292,26,2
2794729,14,2
2977946,11,1
3588757,15,2
3956704,16,1
4491523,0,1
4599190,10,1
4845364,18,2
4959430,2,0
4976153,19,0
222740,170,1
6248090,18,1
6950904,501,5
7395849,350,4
7466949,148,1
9869939,195,1
9890725,39,2
10599313,96,1
10887426,43,3
11149965,1195,10
11193480,82,1
11400745,187,32
11547393,201,1
11569904,52,1
12120311,9,1
12455077,1657,5
13822570,62,0
13823169,453,1
14001163,448,1
14136555,234,1
259973,221,2
1610203,227,2
2070182,351,1
3835760,39,1
4497633,50,2
5582292,71,1
5745027,78,1
5795963,226,5
5936647,67,1
6028816,120,1
6208804,72,2
6214663,189,1
6266915,45,1
6378104,49,1
6631115,76,2
6661525,40,3
6797830,73,1
6931226,83,1
7048957,228,2
7225959,66,4
7262067,53,5
7364330,38,1
7442025,177,1
7694950,237,13
7745383,253,6
7923000,37,1
8169977,43,1
8346992,142,23
8433838,139,7
8461803,314,3
8500558,77,2
8714038,41,1
8809147,28,1
9161295,155,1
9246358,137,3
9366118,146,3
9392014,45,1
9455395,40,1
9499027,81,1
10348071,10,1
10364002,85,1
11069879,68,1
11117567,61,3
12307881,120,4
13073212,17,1
13201425,38,2
13449936,2,1
13451960,30,4
13625866,74,1
13893316,45,2
14288353,36,0
456771,18,2
563378,95,3
680892,19,1
1004675,111,1
1270253,94,2
1273650,64,8
1444250,2,1
1701145,47,2
1740010,80,4
1882718,14,1
1901916,35,1
2012025,308,1
2094070,33,1
2465659,3,1
3070228,16,2
3364197,49,1
3378172,9,1
3416423,40,0
11264110,166,2
5114621,230,2
11178295,48,1
13953648,650,1
1385487,333,2
7634309,204,1
7684550,79,1
8543581,96,1
8557995,199,2
9006298,166,2
9278527,101,1
10087576,120,1
10857351,24,5
11496241,214,1
11856427,76,2
12350116,163,5
14080807,11,1
609260,57,1
1318033,127,1
2928664,378,1
3138566,12,1
3461055,33,1
4069793,698,2
4209089,499,54
4706813,212,8
4834544,90,18
4867653,43,1
5132861,298,3
5317407,16,3
5468603,2,1
5630940,149,1
5659300,18,1
5889424,45,5
6160380,6,1
6195445,119,3
6403642,14,2
6432748,30,1
6574463,118,1
6587786,244,10
6814881,163,1
6845845,14,1
7605360,72,3
7897180,29,3
7931839,7,1
7971296,33,2
8200441,20,2
8343225,111,2
8432841,71,6
8726142,55,1
8778013,52,1
8785965,96,1
9323552,181,6
9443636,28,2
9679435,3,1
10046932,11,2
10119585,20,1
10230216,9,1
10363679,117,2
10430026,515,16
10449596,51,5
10602536,33,7
10710289,18,1
12691323,42,12
13068039,7,1
13330359,40,9
13374836,73,1
13499081,8,0
13767583,125,1
13778470,83,2
13826769,30,1
14026034,28,1
14114595,135,0
14150372,28,1
14294084,36,2
118933,89,1
492244,25,4
600432,49,2
674856,47,1
745983,26,1
780604,48,4
872101,16,3
1465892,14,1
1588093,20,2
2057645,94,1
2262249,53,2
3136732,21,1
3147342,16,2
3183629,40,9
3221153,6,2
3531729,9,0
3600046,27,2
3737079,20,1
7344374,378,1
11673068,900,15
3981356,226,1
4422698,35,6
7298695,555,1
10121896,126,5
11304456,167,1
11358674,361,1
11496802,285,9
11609038,11,1
11727664,109,3
11834903,124,2
11905191,224,1
12264587,452,1
12393484,39,1
12734223,197,1
13317561,123,5
13343343,99,2
14012276,95,1
14059828,114,2
348257,15,1
953113,90,6
1042390,143,1
1271993,100,1
1505078,103,0
2291993,58,2
2907270,21,1
3009824,369,1
3261006,229,6
3443914,255,1
3866987,171,1
4269009,110,7
4453376,66,1
4980321,146,4
5006607,19,1
5030297,77,1
5069690,129,1
5282463,42,1
5628281,183,3
5756552,84,8
5968906,66,9
6022290,29,3
6175088,70,3
6306534,18,1
6454151,107,2
6520403,125,2
6561348,174,1
6627605,83,3
6810810,27,1
7215999,72,11
7293754,81,1
8077930,56,1
8416966,27,1
8434818,121,0
8533802,2,1
8845210,17,1
8905986,18,1
9131969,41,2
9274472,68,1
9480340,77,4
9566283,86,1
9571367,40,1
9605164,43,1
9609614,57,6
10117500,128,1
10223940,59,2
10451293,44,13
10622330,39,1
10761971,32,1
11048666,97,3
11107896,61,3
11125646,11,0
12452082,14,1
12540763,19,1
13054374,48,1
13074721,48,12
13327765,77,1
13595542,45,3
13629379,64,1
13715417,67,1
13844415,26,6
13860536,73,1
14012359,45,1
14272924,79,5
473590,60,2
562445,12,1
1032386,49,1
1142695,17,2
1290232,77,1
1614912,25,1
1895289,15,8
2128162,93,1
3016416,5,1
3081734,13,0
3111158,7,1
3238186,10,1
3377130,21,1
3432076,44,3
3635109,19,1
3716718,83,4
3838302,33,1
3905066,4,1
4209571,2,1
4293422,13,1
4505628,19,1
11282417,148,3
6596409,147,4
13141021,236,19
1309306,540,3
2421445,201,6
6931457,14,1
8444871,257,1
9295415,32,1
10447582,92,3
10573159,89,1
11174737,276,1
11181969,155,1
11205121,171,2
11444184,45,2
11446071,329,4
11726281,159,1
11801169,119,2
13947568,84,2
13947876,159,2
14003414,349,3
510539,156,3
875046,80,2
1170685,19,2
1488301,254,1
1518209,60,1
2931014,241,1
3067294,168,38
3365016,65,1
4232115,48,7
4574113,59,1
4689605,342,3
4933316,10,1
5069838,6,1
5809354,63,1
5895354,23,1
6070841,77,1
6175386,209,2
6676034,17,1
6890057,115,1
7049757,118,2
7086559,151,1
7157974,112,1
7196518,16,1
7385668,61,9
7468347,70,6
7960403,5,1
7985883,134,14
8443593,49,1
8720434,43,1
8984682,23,10
9065446,19,1
9130374,25,1
9141889,210,3
9272020,31,1
9540519,190,1
10184319,28,1
10340474,111,1
10542704,12,1
10612729,129,0
11059529,62,2
12276992,12,1
12474382,195,8
12482885,2,1
12617346,28,5
12636962,54,3
12851860,26,2
13054149,29,1
13158250,47,2
13363091,25,1
13708401,21,1
77396,137,3
122955,33,1
313218,4,2
377741,51,1
411775,9,1
602428,8,1
620407,12,1
639577,12,2
688758,68,1
825731,69,1
868606,10,2
1448736,20,0
1454435,46,2
1660227,7,1
1893935,2,1
2040561,27,6
2460369,0,1
2461577,11,1
2727764,22,1
2931988,0,1
3048334,2,1
3741118,19,1
3837997,13,0
4686861,3,2
4820099,65,4
4865283,9,1
1286359,287,1
7064886,35,1
7090169,21,2
7447902,332,3
8161690,469,3
8464186,593,2
8854110,234,5
9035897,82,1
11373359,99,2
11909805,273,1
11986019,77,1
12083566,308,2
12342190,87,1
12676935,109,3
13936054,67,1
14285200,656,1
1328586,177,1
1470310,134,3
2016672,117,1
2574982,137,2
3025369,35,1
4108449,57,1
4216453,168,2
4297262,93,1
4331156,295,9
4351504,39,1
4368081,128,1
4598225,194,2
4958565,77,0
5008705,21,1
5124404,189,3
5183264,0,1
5224177,459,3
5321916,399,2
5331957,39,1
5467304,311,2
5640083,28,2
5906999,95,2
6084668,15,1
6369805,97,1
6474298,336,5
6601144,25,1
6642455,56,1
6675035,27,3
6681876,41,1
6722030,65,6
7269749,192,1
7359375,6,1
7710660,54,1
8129087,39,1
8329361,58,1
8372451,99,1
8431666,149,3
8635391,36,1
8884151,36,6
9102585,63,1
9230379,33,1
9258944,126,1
9377408,68,11
9750688,43,1
9790416,58,3
9808341,22,1
9828718,50,2
9980805,78,2
9983523,25,1
10197547,54,3
10264797,131,2
10369738,86,2
10420429,133,2
10673958,63,0
10905803,9,1
10985687,108,2
12312250,114,1
12423599,33,1
12497049,45,2
12591363,20,2
12862902,105,1
13141286,28,1
13161661,73,5
13274299,43,2
13363844,80,3
13364191,48,3
13508279,49,11
13513528,16,1
13566135,30,2
13628152,6,1
13866053,19,3
152604,72,7
286439,107,2
327727,6,1
666678,51,2
1134337,21,2
1521184,3,1
2190975,4,1
2351395,19,4
2458377,15,1
2661393,2,1
2846899,7,1
2920312,21,2
3031226,37,1
3171833,0,1
3204362,3,1
3604654,7,2
3721928,2,1
4116906,0,1
11529976,51,1
1903907,142,3
7631588,547,2
7986578,163,1
8260585,246,1
9247831,36,1
10928583,54,1
11419948,73,1
11855337,281,1
12113567,197,3
12125435,276,2
12292904,859,2
12802418,350,3
12859917,774,8
13123632,580,1
13331783,146,2
297434,103,1
330309,109,1
342618,24,1
567253,49,1
1400410,148,2
2542224,112,1
2853641,133,1
3097714,213,1
3604585,403,4
4734814,90,3
5084927,15,1
5127827,20,2
5327967,157,0
5409109,231,5
5510726,105,1
5548453,116,3
5640637,430,1
5765093,45,1
6017151,28,1
6293564,305,7
6431772,235,10
6608609,165,1
6716938,331,40
6926294,24,2
6955231,77,1
6966102,98,2
7042388,40,2
7340128,173,2
7965110,216,16
8085112,128,1
8651004,36,1
8845404,27,1
9125428,189,1
9182297,61,1
9215431,101,4
9329976,43,5
9540786,82,2
9592700,10,1
10196562,177,3
10402424,74,1
10550235,66,1
10584272,17,1
10592006,17,1
11009556,27,3
11100323,55,2
11152532,30,2
12515952,12,1
12833105,76,1
12911920,29,1
13237565,21,1
13314719,52,3
13387811,7,1
13437861,3,1
13448165,35,1
13473557,11,1
13509304,49,1
13563200,25,1
13824662,50,2
13878786,48,1
14073431,53,1
14276332,139,5
420465,0,1
527164,54,2
578050,30,4
657117,53,1
770131,81,9
1013727,0,1
1076351,31,1
1080584,30,2
1325352,8,4
1448139,44,2
1521683,3,1
1589461,97,1
1590376,12,2
1884198,63,2
2012212,17,1
2217787,35,1
2379660,35,2
3001408,35,2
3441003,10,2
3617023,7,0
3718676,49,0
3918251,14,0
3938412,21,1
4150900,4,2
4223432,43,3
6291056,190,2
11233663,201,1
10876567,362,1
11411394,62,2
11444630,381,4
11471628,74,2
11760008,504,1
12143128,252,4
12905372,8,2
14236830,512,8
14241778,252,2
1070428,24,2
2440958,344,2
2466768,37,0
2619253,79,2
3397632,100,1
4147361,36,1
4477135,399,9
4749891,114,1
5029068,38,1
5045329,5,1
5134477,23,1
5578269,109,1
5790723,13,1
5929380,75,1
5970117,128,4
6115845,48,1
6131283,58,3
6199653,20,1
6215938,210,22
6430376,211,1
6558733,407,15
6620683,125,4
6858485,13,1
7117657,88,8
7198468,171,1
7204313,87,1
7209132,10,1
7264520,3,1
7546736,54,1
7570090,85,2
7696377,130,6
7882994,69,2
8206826,74,2
8393190,64,3
8616992,2,1
8640411,183,1
9023518,22,2
9161690,140,3
9174691,20,1
9294165,22,1
9619786,189,2
9781938,20,1
10173176,54,1
10202318,82,2
10344011,68,1
10631328,48,2
10692834,48,2
10709426,29,1
10841329,63,1
11029115,109,5
11059927,39,1
11100995,23,2
11494029,36,1
12286350,110,1
12496268,264,4
12551477,102,1
12583599,35,1
12861412,11,1
13000717,7,1
13105617,37,2
13701714,29,3
14026092,5,1
14160435,21,1
14232445,20,1
147132,41,5
634517,15,1
692809,427,8
1048481,55,1
1058661,0,1
1074852,4,1
1101400,108,1
1194315,9,0
1300565,34,1
1335920,105,11
1486973,18,1
1673203,45,1
2343765,7,1
2500750,91,2
2695030,19,1
2936796,67,3
3065796,33,2
3457886,0,1
3748136,13,1
3774727,9,3
4041370,0,1
4363161,2,1
4545669,8,1
13891574,473,6
9184387,183,2
9256524,293,10
10336375,280,1
11007512,112,1
11204103,55,2
11329504,621,9
11564167,1812,18
11570039,82,1
11687527,3875,5
11711683,166,1
11926977,162,0
12117941,192,2
12133299,108,1
12201724,116,8
12326486,111,1
14280526,28,2
103044,339,2
407876,34,1
1341526,247,2
1707570,98,4
2773853,149,2
3613294,204,11
4388981,59,3
4649336,55,1
5307861,197,2
5539942,56,1
5559146,171,1
6468585,38,1
6871510,43,1
7244166,6,1
7433804,80,2
7479913,434,11
7515608,272,3
7810744,10,4
7812314,110,2
7981918,23,1
8092351,82,4
8166390,343,15
8310712,10,1
8350639,15,1
8857378,126,8
8877612,122,2
9276349,79,1
9400014,8,1
9501747,5,1
9782891,30,1
10154983,14,5
10217503,43,5
10229812,27,1
10263856,30,1
10319032,562,8
10535317,28,3
10545408,75,1
10734874,43,1
10916979,146,1
10973968,21,1
11045983,45,1
12766340,45,1
12810989,20,1
12993870,30,1
13215807,16,3
13217108,91,1
13305950,191,4
13330595,10,1
13378381,53,3
13726348,22,2
13852910,62,4
13927919,95,1
17873,35,4
173633,13,5
373826,5,0
375591,7,1
643746,117,5
706630,8,1
871836,35,1
1157097,31,5
1271193,60,3
1612609,20,3
2033896,34,3
2076913,35,1
2099383,87,1
2313614,3,1
2345532,76,1
2511020,6,2
2848559,37,1
2848603,21,1
2966603,8,1
3636470,15,2
3990497,26,1
4575438,5,1
4596797,6,1
4610685,5,1
4836125,12,0
7610347,25,2
11497327,110,1
2492001,6890,16
5859929,670,3
7417071,167,1
9285240,670,66
9526416,220,1
9656401,257,1
10450355,287,3
10694761,359,3
10878301,64,1
11238907,342,2
11821319,494,2
11872846,163,1
11941847,75,1
12205181,58,3
12775028,97,1
13232795,244,1
13708102,175,2
13801132,11,1
14151089,21,1
507620,8,0
1371592,47,1
2122034,123,1
2898080,72,1
3186599,40,1
3193868,51,1
3803894,173,4
3815242,141,1
4238305,108,2
4471369,100,1
4641473,29,0
5003361,51,1
5106258,35,1
5371647,5,1
5518294,57,1
5584764,67,1
5875692,213,2
5979209,70,3
6048475,82,4
6145994,207,3
6760777,202,4
6777833,224,1
6997574,32,1
7337012,12,1
7527113,152,7
7583902,154,26
7671063,175,1
8038631,24,1
8054787,150,1
8390857,28,1
8525957,120,2
8572287,96,3
8746176,17,1
8959428,27,1
9068181,543,11
9455589,33,1
9492048,27,1
10433446,32,2
10519380,53,2
10541087,11,1
10960313,99,3
12361188,46,2
12492280,27,1
12661939,73,4
12680518,52,5
13177688,25,2
13323552,40,6
13334405,2,1
13419954,17,1
13675042,173,2
384012,6,1
440574,15,4
590213,55,1
620694,12,2
650774,72,1
841678,10,1
895942,26,1
927775,67,2
1473756,41,2
2141759,4,1
2153488,0,0
2298511,126,3
2433888,16,1
2496340,18,1
2551500,18,3
2583412,12,1
2791547,8,1
2908310,17,1
3043005,27,2
3323410,9,2
3679671,2,1
3823343,2,1
3885078,10,1
4012397,38,1
4120430,52,1
4438659,0,1
4505526,21,1
4746596,53,4
11227115,1055,1
4068806,181,4
5123846,72,1
6324762,126,4
6505591,74,1
7452240,68,1
9438394,949,8
9463829,308,2
10059169,133,3
11306653,23,1
11307210,18,2
11319589,601,2
11343380,223,1
11398669,377,3
11450869,34,2
11612102,411,7
11897872,55,4
12029096,1085,6
12083178,21,1
12130885,266,9
12367608,186,9
12792988,140,2
14110585,73,2
14260780,115,11
16017,1770,2
34309,177,6
855061,476,7
1436769,103,14
2112628,62,1
2975649,9,2
2980924,14,1
3039836,91,1
3286753,45,0
3356157,168,6
3964080,22,1
4133489,611,1
4409284,43,2
4717122,196,1
4780040,63,1
4819983,63,1
4856030,51,1
4871962,141,2
5232051,41,1
5525087,100,5
5679412,58,1
6123403,29,1
6317026,54,1
6381118,104,2
6389041,118,6
6615783,24,4
6762766,69,2
6988739,83,1
7084171,133,0
7145689,144,1
7152894,64,1
7415029,30,2
7421770,54,1
7449197,63,4
8213129,28,1
8269581,24,1
8802366,74,10
9214452,136,2
9242152,24,2
9427213,20,1
9446509,36,10
9640553,67,1
9815713,46,14
9992084,33,1
10041675,38,2
10069323,37,1
10329995,215,1
10587545,16,1
11148338,9,1
12234459,26,1
12427324,79,3
12469904,6,1
12499010,58,1
12652549,10,1
12921411,101,4
13074749,150,1
13654135,8,0
13733203,24,1
13770216,42,1
85685,38,2
443926,62,1
531875,62,1
955814,31,1
1178613,18,1
1609079,18,1
1620700,24,2
2009512,12,1
2079226,27,1
2159804,3,1
2298544,10,1
2506434,45,1
2695264,16,0
2730265,7,0
2804420,5,2
3221065,17,1
3490248,3,1
3649667,4,2
3682697,29,4
3785516,7,1
4026303,17,1
4120767,21,2
4205185,2,1
5915854,143,3
7390731,177,4
8551490,56,1
9767744,131,1
10245946,101,1
10301571,512,1
11180879,153,1
11258172,366,1
11468889,42,1
11495472,127,1
11532761,31,2
11554712,395,10
11766846,1011,3
11945974,140,2
12159057,564,4
12831379,300,23
13160686,40,5
13876773,92,4
14228949,458,9
254255,79,2
865266,208,3
1202837,92,1
2437074,542,1
2888625,278,1
4175534,84,3
4328795,72,3
4393382,260,2
4521873,47,1
4609740,101,1
4674254,160,6
4703404,73,2
4772031,9,1
4823736,261,4
4876266,156,1
4892495,57,26
4894300,66,0
4982314,79,1
